record_id,brand,model_code,color,bio,target
T00748,TSUBAKI,Q714-14,ブラック,B-COLOR I-COLOR I-COLOR I-COLOR O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,TSUBAKI|Q714-14|ブラック
T00749,ゲンブ,R820-64,ブラック,B-COLOR I-COLOR I-COLOR I-COLOR O O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-BRAND I-BRAND I-BRAND,ゲンブ|R820-64|ブラック
T00750,ソライロ,W743-33,グリーン,B-COLOR I-COLOR I-COLOR I-COLOR B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O O O O,ソライロ|W743-33|グリーン
T00751,,W544-13,ブラック,O O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,|W544-13|ブラック
T00752,ソライロ,Z952-26,ホワイト,B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O O O O,ソライロ|Z952-26|ホワイト
T00753,ハヤブサ,I457-35,ホワイト,O O O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O,ハヤブサ|I457-35|ホワイト
T00754,シラユキ,I711-90,ネイビー,B-BRAND I-BRAND I-BRAND I-BRAND O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,シラユキ|I711-90|ネイビー
T00755,,S690-88,シルバー,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O B-COLOR I-COLOR I-COLOR I-COLOR,|S690-88|シルバー
T00756,シラユキ,G410-21,ネイビー,O O O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-BRAND I-BRAND I-BRAND I-BRAND B-COLOR I-COLOR I-COLOR I-COLOR,シラユキ|G410-21|ネイビー
T00757,TSUBAKI,G624-44,ホワイト,O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND B-COLOR I-COLOR I-COLOR I-COLOR,TSUBAKI|G624-44|ホワイト
T00758,ゲンブ,C461-53,ホワイト,B-BRAND I-BRAND I-BRAND B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O B-COLOR I-COLOR I-COLOR I-COLOR,ゲンブ|C461-53|ホワイト
T00759,ミドリワークス,G738-21,シルバー,B-COLOR I-COLOR I-COLOR I-COLOR B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O O O,ミドリワークス|G738-21|シルバー
T00760,ノースピーク,V416-15,グリーン,B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR,ノースピーク|V416-15|グリーン
T00761,KURO,O451-47,ホワイト,B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-COLOR I-COLOR I-COLOR I-COLOR O O O O O O,KURO|O451-47|ホワイト
T00762,,U143-42,グリーン,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-COLOR I-COLOR I-COLOR I-COLOR O O O,|U143-42|グリーン
T00763,ゲンブ,Z167-30,シルバー,O O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O O O O O B-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,ゲンブ|Z167-30|シルバー
T00764,オオゾラ,U432-76,ホワイト,O O O O O O B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-COLOR I-COLOR I-COLOR I-COLOR O O O O,オオゾラ|U432-76|ホワイト
T00765,シラユキ,T785-73,レッド,O O O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-BRAND I-BRAND I-BRAND I-BRAND B-COLOR I-COLOR I-COLOR,シラユキ|T785-73|レッド
T00766,ハヤブサ,N846-22,ネイビー,O O O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR B-BRAND I-BRAND I-BRAND I-BRAND,ハヤブサ|N846-22|ネイビー
T00767,,V327-69,ネイビー,O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-COLOR I-COLOR I-COLOR I-COLOR,|V327-69|ネイビー
T00768,ミドリワークス,O861-35,グリーン,B-COLOR I-COLOR I-COLOR I-COLOR O O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND,ミドリワークス|O861-35|グリーン
T00769,ノースピーク,R368-54,シルバー,O O O O O O O O O O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,ノースピーク|R368-54|シルバー
T00770,ゲンブ,C355-79,ホワイト,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-BRAND I-BRAND I-BRAND O O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR,ゲンブ|C355-79|ホワイト
T00771,TSUBAKI,E463-26,ネイビー,B-COLOR I-COLOR I-COLOR I-COLOR O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND,TSUBAKI|E463-26|ネイビー
T00772,KURO,L906-83,ホワイト,O O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-BRAND I-BRAND I-BRAND I-BRAND O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,KURO|L906-83|ホワイト
T00773,TSUBAKI,B693-94,シルバー,O O O O O O O O O O O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,TSUBAKI|B693-94|シルバー
T00774,ミドリワークス,P443-15,シルバー,O O O O O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-COLOR I-COLOR I-COLOR I-COLOR,ミドリワークス|P443-15|シルバー
T00775,KURO,Z407-20,レッド,B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-COLOR I-COLOR I-COLOR O O O O,KURO|Z407-20|レッド
T00776,ハヤブサ,F414-16,グリーン,B-COLOR I-COLOR I-COLOR I-COLOR O O O O O O O O O B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,ハヤブサ|F414-16|グリーン
T00777,TSUBAKI,M131-95,グリーン,B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,TSUBAKI|M131-95|グリーン
T00778,ソライロ,C754-69,シルバー,B-BRAND I-BRAND I-BRAND I-BRAND O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O O O,ソライロ|C754-69|シルバー
T00779,KURO,W141-39,シルバー,B-COLOR I-COLOR I-COLOR I-COLOR O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-BRAND I-BRAND I-BRAND I-BRAND,KURO|W141-39|シルバー
T00780,ソライロ,N226-58,ホワイト,O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O,ソライロ|N226-58|ホワイト
T00781,,O640-46,ネイビー,O O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O B-COLOR I-COLOR I-COLOR I-COLOR,|O640-46|ネイビー
T00782,オオゾラ,G771-75,ホワイト,O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O O O O O O O B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,オオゾラ|G771-75|ホワイト
T00783,TSUBAKI,P972-17,ホワイト,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-COLOR I-COLOR I-COLOR I-COLOR O O O O O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND,TSUBAKI|P972-17|ホワイト
T00784,ハヤブサ,D485-52,グリーン,B-COLOR I-COLOR I-COLOR I-COLOR O O O O O O O O O B-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,ハヤブサ|D485-52|グリーン
T00785,ゲンブ,J571-38,ブラック,O O O B-COLOR I-COLOR I-COLOR I-COLOR B-BRAND I-BRAND I-BRAND B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,ゲンブ|J571-38|ブラック
T00786,TSUBAKI,L934-68,ブラック,B-COLOR I-COLOR I-COLOR I-COLOR O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O O O,TSUBAKI|L934-68|ブラック
T00787,,Z280-12,シルバー,B-COLOR I-COLOR I-COLOR I-COLOR O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,|Z280-12|シルバー
T00788,ゲンブ,E248-47,シルバー,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-COLOR I-COLOR I-COLOR I-COLOR O O O O O B-BRAND I-BRAND I-BRAND,ゲンブ|E248-47|シルバー
T00789,アカネ電機,J834-19,ホワイト,O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND,アカネ電機|J834-19|ホワイト
T00790,TSUBAKI,T711-64,シルバー,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O B-COLOR I-COLOR I-COLOR I-COLOR,TSUBAKI|T711-64|シルバー
T00791,ハヤブサ,N213-55,グリーン,O O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O B-BRAND I-BRAND I-BRAND I-BRAND,ハヤブサ|N213-55|グリーン
T00792,ゲンブ,H504-77,ネイビー,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-BRAND I-BRAND I-BRAND B-COLOR I-COLOR I-COLOR I-COLOR O O O O O,ゲンブ|H504-77|ネイビー
T00793,ノースピーク,A535-16,ホワイト,B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,ノースピーク|A535-16|ホワイト
T00794,ノースピーク,O252-40,ブラック,O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-COLOR I-COLOR I-COLOR I-COLOR B-BRAND I-BRAND I-BRAND I-BRAND I-BRAND I-BRAND O O O,ノースピーク|O252-40|ブラック
T00795,ソライロ,X660-16,グリーン,O O O O O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL B-BRAND I-BRAND I-BRAND I-BRAND B-COLOR I-COLOR I-COLOR I-COLOR,ソライロ|X660-16|グリーン
T00796,シラユキ,M979-36,ブラック,B-COLOR I-COLOR I-COLOR I-COLOR O B-BRAND I-BRAND I-BRAND I-BRAND O O O O O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,シラユキ|M979-36|ブラック
T00797,ハヤブサ,R381-15,レッド,B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL O O O O O O B-COLOR I-COLOR I-COLOR O O O O,ハヤブサ|R381-15|レッド
T00798,,S533-20,ブラック,O O O O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,|S533-20|ブラック
T00799,ゲンブ,X399-65,ネイビー,O O O O B-BRAND I-BRAND I-BRAND O B-COLOR I-COLOR I-COLOR I-COLOR O B-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL I-MODEL,ゲンブ|X399-65|ネイビー
