record_id,product_key,model_code,category,brand_tier,site,collected_at,condition,views,title_len,price
R04166,P00643,MC-8806-0643,ホビー,0,site_C,2026-01-16,ほぼ新品,251,118,17979
R04167,P00871,MC-2201-0871,ファッション,0,site_B,2026-02-06,傷や汚れあり,288,81,2886
R04168,P01978,MC-1386-1978,ファッション,0,site_C,2025-11-30,ほぼ新品,78,95,5206
R04169,P01864,MC-6134-1864,ファッション,1,site_E,2026-02-14,傷や汚れあり,88,48,5167
R04170,P01111,MC-4877-1111,ファッション,2,site_A,2025-11-27,新品,381,36,43570
R04171,P01604,MC-8811-1604,家電,1,site_E,2026-01-09,ほぼ新品,213,104,66326
R04172,P01536,MC-2520-1536,ホビー,0,site_B,2026-02-07,傷や汚れあり,129,18,3743
R04173,P00756,MC-4654-0756,ファッション,1,site_C,2025-12-22,ほぼ新品,63,70,11383
R04175,P00933,MC-3153-0933,家電,1,site_A,2026-01-12,全体的に状態が悪い,127,18,49885
R04176,P02003,MC-1872-2003,ファッション,0,site_D,2025-10-30,全体的に状態が悪い,225,118,2979
R04177,P00928,MC-9424-0928,ファッション,0,site_A,2025-10-22,ほぼ新品,45,96,6364
R04178,P01018,MC-5286-1018,スポーツ,1,site_D,2026-01-14,ほぼ新品,180,96,40282
R04179,P01873,MC-6591-1873,家電,0,site_E,2026-01-21,新品,177,120,51569
R04180,P00387,MC-6418-0387,ファッション,1,site_A,2025-12-11,傷や汚れあり,113,120,2199
R04181,P01075,MC-6844-1075,ホビー,1,site_C,2026-02-10,ほぼ新品,162,114,4392
R04182,P00981,MC-3792-0981,本・音楽,1,site_A,2025-12-25,ほぼ新品,13,60,468
R04183,P00020,MC-1328-0020,本・音楽,0,site_D,2025-11-30,全体的に状態が悪い,41,99,1348
R04184,P00360,MC-2415-0360,ファッション,1,site_C,2026-01-11,ほぼ新品,110,15,12346
R04185,P01982,MC-2795-1982,スポーツ,0,site_E,2026-02-04,全体的に状態が悪い,173,34,7873
R04186,P00246,MC-5244-0246,ファッション,1,site_D,2026-01-15,ほぼ新品,110,108,16302
R04187,P01153,MC-6225-1153,ホビー,2,site_C,2026-02-05,全体的に状態が悪い,113,30,4572
R04189,P01952,MC-6805-1952,ホビー,0,site_E,2025-11-12,全体的に状態が悪い,82,49,5123
R04191,P00084,MC-5804-0084,家電,2,site_D,2026-01-19,ほぼ新品,215,34,68787
R04192,P02110,MC-3063-2110,ファッション,0,site_D,2026-02-21,全体的に状態が悪い,157,99,2216
R04193,P01869,MC-8529-1869,スポーツ,1,site_A,2025-10-07,新品,190,75,13560
R04194,P00494,MC-2106-0494,本・音楽,0,site_A,2026-01-05,傷や汚れあり,24,51,744
R04195,P02096,MC-3826-2096,スポーツ,1,site_D,2025-12-08,ほぼ新品,45,20,13896
R04196,P00157,MC-8360-0157,家電,1,site_E,2026-01-30,傷や汚れあり,158,34,16281
R04197,P00503,MC-9882-0503,ホビー,1,site_C,2026-02-14,ほぼ新品,114,40,16995
R04198,P00904,MC-2486-0904,ホビー,1,site_C,2025-12-23,ほぼ新品,104,86,8666
R04200,P00066,MC-5212-0066,家電,0,site_E,2025-12-18,全体的に状態が悪い,92,79,6774
R04202,P00084,MC-5804-0084,家電,2,site_B,2026-01-19,ほぼ新品,176,64,48332
R04203,P00640,MC-3991-0640,ホビー,1,site_D,2026-01-24,ほぼ新品,198,25,23736
R04204,P01953,MC-9652-1953,ファッション,0,site_C,2026-01-05,傷や汚れあり,86,115,2115
R04205,P00238,MC-7468-0238,家電,0,site_A,2026-02-09,新品,310,41,20865
R04206,P02199,MC-7096-2199,ホビー,0,site_E,2025-11-18,新品,306,34,9194
R04207,P01895,MC-6819-1895,スポーツ,2,site_D,2025-12-21,ほぼ新品,41,77,13908
R04208,P01334,MC-3528-1334,本・音楽,0,site_E,2025-10-06,傷や汚れあり,188,89,1331
R04210,P00027,MC-6212-0027,ホビー,0,site_C,2025-11-29,ほぼ新品,123,18,8011
R04211,P01421,MC-6053-1421,本・音楽,0,site_B,2026-01-04,全体的に状態が悪い,298,42,725
R04212,P00244,MC-9221-0244,ホビー,0,site_C,2025-11-27,新品,161,123,18784
R04213,P00883,MC-9672-0883,ホビー,0,site_C,2025-11-23,ほぼ新品,380,91,24365
R04214,P01351,MC-8043-1351,本・音楽,0,site_A,2025-10-25,傷や汚れあり,152,23,1404
R04216,P00100,MC-2966-0100,家電,0,site_D,2026-02-05,ほぼ新品,58,41,22141
R04217,P01174,MC-8455-1174,家電,2,site_D,2026-01-22,傷や汚れあり,168,23,38987
R04218,P00209,MC-9401-0209,ファッション,1,site_D,2025-10-11,新品,327,91,31047
R04219,P00668,MC-2586-0668,ホビー,0,site_E,2026-02-16,全体的に状態が悪い,89,84,892
R04220,P00658,MC-4571-0658,ファッション,2,site_A,2026-01-06,ほぼ新品,164,71,25575
R04222,P00432,MC-5091-0432,家電,1,site_C,2025-12-14,ほぼ新品,110,106,61764
R04223,P01290,MC-7751-1290,家電,1,site_E,2025-12-10,傷や汚れあり,54,44,22948
R04224,P01168,MC-3190-1168,ファッション,1,site_A,2025-12-10,傷や汚れあり,90,29,2883
R04225,P01794,MC-3034-1794,ファッション,1,site_C,2025-10-23,傷や汚れあり,173,53,5158
R04226,P02010,MC-5487-2010,家電,0,site_D,2026-02-07,新品,130,78,76267
R04227,P00228,MC-4215-0228,本・音楽,1,site_B,2025-10-26,ほぼ新品,258,24,1318
R04228,P00026,MC-6383-0026,ホビー,0,site_C,2025-10-30,傷や汚れあり,196,89,10290
R04229,P01000,MC-1212-1000,ファッション,2,site_E,2025-11-07,傷や汚れあり,152,53,3550
R04231,P00865,MC-1317-0865,家電,1,site_D,2025-10-09,ほぼ新品,262,23,23862
R04232,P00642,MC-1284-0642,スポーツ,1,site_B,2025-11-14,ほぼ新品,79,44,16630
R04233,P00402,MC-2313-0402,家電,0,site_B,2026-01-18,ほぼ新品,90,62,19069
R04234,P00732,MC-2317-0732,本・音楽,2,site_E,2026-01-04,傷や汚れあり,131,45,869
R04235,P01217,MC-2635-1217,家電,0,site_A,2025-11-26,ほぼ新品,72,87,84313
R04236,P01882,MC-7772-1882,家電,1,site_A,2025-11-02,新品,169,48,83523
R04237,P01272,MC-3244-1272,家電,0,site_E,2025-11-03,ほぼ新品,90,103,27534
R04238,P01210,MC-9947-1210,本・音楽,0,site_D,2025-12-28,ほぼ新品,244,25,1923
R04239,P02041,MC-6348-2041,ファッション,0,site_A,2026-02-25,傷や汚れあり,244,84,2016
R04241,P01889,MC-9317-1889,ファッション,0,site_D,2025-11-28,傷や汚れあり,147,47,2119
R04242,P00124,MC-1734-0124,スポーツ,0,site_D,2026-01-08,傷や汚れあり,357,70,8577
R04243,P01318,MC-8742-1318,ホビー,2,site_B,2025-10-22,傷や汚れあり,31,77,11082
R04244,P01147,MC-2013-1147,家電,0,site_E,2026-01-08,ほぼ新品,186,91,50101
R04245,P00070,MC-9225-0070,本・音楽,0,site_E,2025-12-05,ほぼ新品,144,56,1329
R04246,P02161,MC-9925-2161,本・音楽,0,site_B,2025-11-09,傷や汚れあり,35,57,1927
R04247,P00526,MC-4368-0526,本・音楽,1,site_C,2025-11-11,ほぼ新品,32,125,784
R04248,P00776,MC-1246-0776,ホビー,0,site_E,2025-11-29,傷や汚れあり,86,58,3782
R04249,P00896,MC-5034-0896,スポーツ,1,site_A,2025-10-21,ほぼ新品,175,123,14306
R04250,P02063,MC-8629-2063,スポーツ,0,site_E,2026-01-03,傷や汚れあり,163,82,2490
R04251,P02197,MC-9031-2197,スポーツ,1,site_C,2026-01-27,新品,81,97,14746
R04252,P00618,MC-6870-0618,ファッション,1,site_E,2025-11-20,傷や汚れあり,140,74,4897
R04253,P01916,MC-9574-1916,本・音楽,1,site_E,2026-02-13,傷や汚れあり,88,18,1183
R04254,P01334,MC-3528-1334,本・音楽,0,site_D,2025-10-08,ほぼ新品,133,70,1857
R04255,P00709,MC-8505-0709,スポーツ,2,site_E,2025-11-27,新品,94,118,15372
R04256,P00280,MC-9842-0280,スポーツ,0,site_E,2025-12-11,ほぼ新品,82,100,5255
R04257,P01545,MC-6531-1545,ファッション,1,site_B,2025-11-16,傷や汚れあり,406,118,5745
R04258,P01210,MC-9947-1210,本・音楽,0,site_C,2025-12-27,新品,257,85,1681
R04259,P00260,MC-4333-0260,ファッション,0,site_A,2025-12-30,新品,37,124,17091
R04260,P01457,MC-5474-1457,本・音楽,1,site_E,2025-12-25,傷や汚れあり,152,47,1164
R04261,P01146,MC-4851-1146,ファッション,2,site_D,2026-02-23,傷や汚れあり,61,84,3809
R04262,P01676,MC-3767-1676,ファッション,0,site_E,2025-12-26,全体的に状態が悪い,70,68,5067
R04265,P01609,MC-5097-1609,ファッション,0,site_A,2025-10-12,全体的に状態が悪い,158,51,2551
R04266,P00843,MC-1538-0843,本・音楽,0,site_D,2025-12-05,傷や汚れあり,121,119,446
R04267,P00460,MC-8384-0460,家電,1,site_C,2025-10-12,ほぼ新品,198,62,31322
R04268,P02017,MC-3383-2017,ファッション,0,site_A,2026-02-16,ほぼ新品,91,88,5477
R04269,P01352,MC-1283-1352,家電,1,site_E,2026-02-18,ほぼ新品,65,79,19004
R04271,P01638,MC-6789-1638,本・音楽,0,site_E,2025-12-21,傷や汚れあり,94,102,1781
R04272,P01145,MC-7730-1145,家電,0,site_C,2026-02-07,ほぼ新品,49,98,81938
R04273,P00675,MC-5112-0675,ホビー,2,site_A,2026-02-11,傷や汚れあり,25,102,5613
R04274,P00609,MC-5210-0609,ファッション,1,site_E,2025-10-27,傷や汚れあり,59,99,8844
R04275,P01500,MC-3208-1500,本・音楽,1,site_A,2026-02-08,傷や汚れあり,284,83,2919
R04276,P02062,MC-9712-2062,家電,0,site_B,2026-02-01,ほぼ新品,114,50,47686
R04277,P01336,MC-5223-1336,本・音楽,1,site_B,2026-01-01,傷や汚れあり,40,44,461
R04278,P00963,MC-1453-0963,ホビー,0,site_B,2026-01-10,新品,239,118,13076
R04280,P02143,MC-7998-2143,家電,0,site_D,2025-10-10,ほぼ新品,205,77,47704
R04281,P01436,MC-7396-1436,ファッション,1,site_C,2025-10-16,傷や汚れあり,291,111,7923
R04282,P01863,MC-9012-1863,家電,1,site_E,2026-02-08,傷や汚れあり,91,94,30606
R04283,P00577,MC-5445-0577,ファッション,1,site_D,2025-11-26,全体的に状態が悪い,208,49,608
R04285,P01728,MC-7185-1728,本・音楽,1,site_E,2026-01-21,新品,76,64,978
R04286,P01330,MC-7022-1330,ホビー,0,site_E,2026-01-24,ほぼ新品,186,129,9923
R04287,P01054,MC-4436-1054,ホビー,2,site_E,2026-02-21,傷や汚れあり,200,93,5653
R04288,P00723,MC-9653-0723,本・音楽,1,site_B,2026-02-03,傷や汚れあり,36,18,421
R04290,P01607,MC-5354-1607,家電,0,site_B,2025-10-29,傷や汚れあり,86,91,31727
R04291,P00542,MC-3027-0542,ファッション,1,site_E,2025-10-19,ほぼ新品,157,42,10937
R04292,P00965,MC-6725-0965,ホビー,0,site_E,2025-12-08,傷や汚れあり,81,40,1947
R04294,P01497,MC-9488-1497,本・音楽,0,site_B,2026-01-30,傷や汚れあり,138,121,2831
R04295,P00414,MC-6492-0414,家電,2,site_B,2025-11-28,新品,426,71,161717
R04297,P01347,MC-6338-1347,ファッション,0,site_A,2026-02-27,ほぼ新品,147,64,6982
R04298,P01762,MC-2227-1762,本・音楽,2,site_A,2025-11-05,新品,35,103,2979
R04299,P01235,MC-5229-1235,ファッション,0,site_A,2025-12-24,ほぼ新品,209,99,6142
R04301,P02157,MC-3570-2157,本・音楽,1,site_D,2025-12-20,ほぼ新品,35,37,1806
R04302,P00605,MC-1391-0605,スポーツ,1,site_B,2025-11-05,傷や汚れあり,237,45,10956
R04303,P00377,MC-9025-0377,ファッション,0,site_C,2026-01-15,ほぼ新品,228,21,8554
R04304,P00265,MC-7307-0265,家電,0,site_D,2025-11-27,傷や汚れあり,80,92,8263
R04305,P00747,MC-9806-0747,本・音楽,2,site_E,2025-10-11,傷や汚れあり,231,43,3552
R04306,P02130,MC-8481-2130,本・音楽,0,site_D,2025-11-03,新品,101,103,2187
R04307,P01108,MC-4279-1108,ファッション,1,site_D,2025-10-17,傷や汚れあり,91,53,7820
R04308,P01370,MC-5320-1370,スポーツ,0,site_B,2026-01-03,ほぼ新品,155,118,14096
R04309,P00266,MC-8110-0266,スポーツ,1,site_D,2025-11-07,傷や汚れあり,86,15,15015
R04310,P00637,MC-1102-0637,ホビー,1,site_E,2025-12-18,傷や汚れあり,195,64,5380
R04312,P01339,MC-5084-1339,ホビー,0,site_C,2025-12-14,新品,282,61,17661
R04313,P01879,MC-1565-1879,ファッション,0,site_C,2025-11-10,全体的に状態が悪い,105,57,2020
R04314,P00646,MC-2440-0646,ホビー,2,site_C,2026-02-18,傷や汚れあり,101,37,5908
R04315,P00010,MC-3474-0010,スポーツ,1,site_A,2026-02-20,傷や汚れあり,185,63,20823
R04316,P02036,MC-5203-2036,ファッション,2,site_A,2025-12-21,傷や汚れあり,253,89,9578
R04317,P01306,MC-6305-1306,家電,1,site_A,2026-02-08,傷や汚れあり,128,38,45987
R04318,P00091,MC-1588-0091,本・音楽,0,site_B,2025-12-04,ほぼ新品,93,39,1592
R04320,P01892,MC-2038-1892,スポーツ,0,site_D,2025-10-15,傷や汚れあり,95,69,11476
R04322,P01680,MC-3577-1680,家電,0,site_D,2026-02-26,新品,118,79,55601
R04323,P01816,MC-3474-1816,ホビー,0,site_D,2026-02-09,新品,59,119,14046
R04324,P01473,MC-9356-1473,スポーツ,0,site_A,2025-11-12,全体的に状態が悪い,184,81,6556
R04325,P01788,MC-2336-1788,本・音楽,0,site_A,2025-11-25,ほぼ新品,415,49,2524
R04326,P02052,MC-8611-2052,スポーツ,0,site_A,2025-11-08,全体的に状態が悪い,116,129,5244
R04328,P00592,MC-2360-0592,本・音楽,0,site_E,2025-10-05,傷や汚れあり,251,45,2592
R04329,P00198,MC-2228-0198,ファッション,1,site_C,2026-01-18,傷や汚れあり,313,97,3860
R04330,P01125,MC-5844-1125,ホビー,0,site_D,2026-02-08,ほぼ新品,118,77,805
R04331,P02182,MC-7410-2182,ファッション,1,site_E,2025-12-26,ほぼ新品,257,27,4378
R04332,P00613,MC-9141-0613,家電,2,site_C,2025-12-31,新品,50,81,211085
R04333,P00063,MC-7324-0063,家電,1,site_E,2026-01-28,新品,187,29,94124
R04335,P00387,MC-6418-0387,ファッション,1,site_C,2025-12-10,全体的に状態が悪い,91,22,2252
R04336,P01438,MC-4819-1438,ファッション,1,site_D,2025-10-10,全体的に状態が悪い,303,116,7494
R04337,P01305,MC-7974-1305,家電,0,site_A,2025-10-10,傷や汚れあり,155,70,21682
R04338,P02077,MC-5252-2077,ホビー,0,site_B,2025-12-13,全体的に状態が悪い,77,18,5655
R04340,P00968,MC-2909-0968,家電,2,site_B,2026-01-11,ほぼ新品,95,50,113906
R04341,P01702,MC-2075-1702,ファッション,1,site_B,2026-02-04,傷や汚れあり,107,38,6452
R04342,P00906,MC-5888-0906,ホビー,0,site_A,2026-01-29,傷や汚れあり,218,87,2341
R04343,P00881,MC-3679-0881,本・音楽,1,site_E,2025-11-20,全体的に状態が悪い,71,56,2021
R04344,P00204,MC-3185-0204,ファッション,0,site_B,2025-10-29,傷や汚れあり,39,35,2162
R04345,P00654,MC-8717-0654,ファッション,0,site_B,2026-02-25,全体的に状態が悪い,59,23,2815
R04346,P01480,MC-5309-1480,家電,2,site_B,2026-02-15,傷や汚れあり,128,32,32065
R04347,P00376,MC-1862-0376,スポーツ,2,site_C,2025-11-09,ほぼ新品,85,27,30037
R04349,P01581,MC-4600-1581,ファッション,0,site_A,2025-11-26,全体的に状態が悪い,76,101,3194
R04350,P01895,MC-6819-1895,スポーツ,2,site_B,2025-12-20,新品,27,32,16828
R04351,P00808,MC-6727-0808,家電,0,site_D,2025-10-01,新品,276,66,82681
R04353,P00742,MC-9693-0742,ホビー,1,site_D,2025-10-24,傷や汚れあり,47,21,2735
R04354,P01680,MC-3577-1680,家電,0,site_B,2026-02-26,新品,110,42,65355
R04355,P00028,MC-2986-0028,ホビー,1,site_D,2025-10-09,ほぼ新品,234,45,11595
R04356,P00188,MC-9270-0188,ホビー,0,site_C,2026-01-26,ほぼ新品,570,122,6745
R04357,P00939,MC-6791-0939,ファッション,2,site_E,2026-01-09,傷や汚れあり,27,108,14629
R04358,P01005,MC-1569-1005,スポーツ,2,site_A,2026-02-06,ほぼ新品,203,127,56008
R04359,P00623,MC-5535-0623,家電,2,site_C,2025-11-09,傷や汚れあり,73,45,50882
R04360,P01439,MC-6417-1439,ホビー,1,site_E,2025-11-24,傷や汚れあり,70,112,2442
R04361,P00916,MC-1522-0916,スポーツ,1,site_C,2026-01-31,傷や汚れあり,148,45,10025
R04362,P02188,MC-3907-2188,スポーツ,0,site_D,2026-01-23,ほぼ新品,39,94,5177
R04363,P00899,MC-6829-0899,ホビー,2,site_D,2025-12-02,ほぼ新品,204,67,22751
R04365,P00798,MC-2381-0798,家電,1,site_A,2025-11-08,傷や汚れあり,144,116,18895
R04366,P00496,MC-8729-0496,本・音楽,0,site_A,2025-10-10,傷や汚れあり,235,126,2704
R04367,P00728,MC-4034-0728,本・音楽,0,site_C,2026-02-05,新品,209,78,700
R04368,P01321,MC-5550-1321,本・音楽,0,site_D,2025-11-24,ほぼ新品,38,112,1069
R04370,P01308,MC-1302-1308,本・音楽,2,site_C,2025-12-11,傷や汚れあり,154,38,1868
R04371,P01451,MC-1970-1451,ホビー,0,site_A,2025-10-24,傷や汚れあり,119,76,2678
R04372,P01018,MC-5286-1018,スポーツ,1,site_B,2026-01-13,新品,259,25,69825
R04373,P01263,MC-7421-1263,本・音楽,1,site_D,2025-11-13,ほぼ新品,136,103,3643
R04374,P00594,MC-6459-0594,ホビー,1,site_B,2025-11-15,傷や汚れあり,134,123,4534
R04375,P01846,MC-9787-1846,スポーツ,1,site_C,2026-01-21,全体的に状態が悪い,119,125,5402
R04376,P00302,MC-8210-0302,本・音楽,1,site_D,2025-12-21,傷や汚れあり,331,61,1476
R04377,P00339,MC-1033-0339,スポーツ,0,site_E,2026-01-31,傷や汚れあり,171,99,5244
R04378,P01505,MC-7432-1505,家電,0,site_D,2025-10-02,ほぼ新品,83,24,75404
R04379,P01044,MC-4518-1044,ホビー,2,site_E,2025-10-06,傷や汚れあり,144,109,4753
R04380,P02021,MC-6820-2021,スポーツ,2,site_C,2026-02-20,傷や汚れあり,328,29,16695
R04382,P01232,MC-9617-1232,ホビー,1,site_E,2025-11-01,全体的に状態が悪い,61,40,3647
R04383,P00385,MC-1254-0385,ホビー,2,site_B,2025-12-26,新品,80,76,21840
R04384,P00378,MC-7753-0378,ホビー,2,site_E,2025-10-08,傷や汚れあり,204,99,17097
R04385,P00776,MC-1246-0776,ホビー,0,site_C,2025-11-29,ほぼ新品,149,113,6343
R04386,P00572,MC-9468-0572,ホビー,0,site_B,2025-12-15,ほぼ新品,64,127,5763
R04387,P01703,MC-7884-1703,ファッション,1,site_D,2025-12-05,傷や汚れあり,95,119,2095
R04388,P00219,MC-3234-0219,ホビー,0,site_C,2025-11-17,ほぼ新品,473,21,37212
R04389,P01784,MC-6435-1784,家電,0,site_B,2025-10-21,全体的に状態が悪い,315,45,36864
R04390,P01853,MC-6795-1853,スポーツ,2,site_C,2025-12-10,ほぼ新品,144,20,13773
R04391,P02136,MC-4998-2136,ファッション,0,site_A,2025-11-24,ほぼ新品,215,93,12298
R04392,P01254,MC-3650-1254,ファッション,1,site_B,2025-11-29,ほぼ新品,119,30,18097
R04393,P00755,MC-7661-0755,家電,0,site_B,2026-01-02,傷や汚れあり,251,127,14322
R04394,P01995,MC-1725-1995,ファッション,0,site_E,2026-01-17,傷や汚れあり,100,100,1917
R04395,P00254,MC-7540-0254,ファッション,0,site_D,2025-12-13,ほぼ新品,221,43,12813
R04396,P00754,MC-5426-0754,ファッション,0,site_D,2026-02-20,傷や汚れあり,243,114,2418
R04397,P00009,MC-5986-0009,本・音楽,1,site_C,2025-11-30,ほぼ新品,40,108,675
R04398,P01070,MC-5815-1070,本・音楽,0,site_E,2025-12-26,新品,208,19,3653
R04399,P01447,MC-2782-1447,ホビー,2,site_B,2026-02-09,傷や汚れあり,131,24,16126
R04402,P01201,MC-7589-1201,本・音楽,2,site_C,2026-02-14,ほぼ新品,163,19,1470
R04403,P01220,MC-6620-1220,スポーツ,0,site_E,2026-01-13,傷や汚れあり,108,58,11713
R04404,P00154,MC-9892-0154,家電,1,site_A,2025-12-30,傷や汚れあり,291,94,100287
R04406,P01474,MC-6616-1474,スポーツ,0,site_E,2026-02-20,傷や汚れあり,70,115,3677
R04407,P00695,MC-3766-0695,ファッション,1,site_B,2026-01-11,傷や汚れあり,92,65,2862
R04408,P02120,MC-5767-2120,本・音楽,0,site_E,2026-02-09,新品,125,43,1147
R04410,P00858,MC-5326-0858,スポーツ,0,site_B,2026-01-24,傷や汚れあり,335,116,12871
R04411,P00104,MC-5394-0104,ファッション,1,site_E,2026-01-20,新品,71,112,2753
R04412,P00836,MC-4886-0836,本・音楽,0,site_A,2025-12-21,ほぼ新品,199,118,1375
R04413,P01552,MC-7520-1552,ファッション,1,site_E,2025-12-21,傷や汚れあり,4,71,3031
R04414,P01750,MC-6764-1750,ホビー,0,site_E,2025-10-02,傷や汚れあり,290,65,7498
R04415,P00888,MC-9636-0888,家電,0,site_A,2026-01-10,ほぼ新品,73,113,24674
R04416,P01501,MC-7584-1501,本・音楽,0,site_D,2025-12-16,傷や汚れあり,48,112,1525
R04417,P01704,MC-7133-1704,本・音楽,1,site_D,2025-12-27,全体的に状態が悪い,144,24,430
R04418,P01619,MC-7821-1619,ホビー,0,site_E,2025-11-06,全体的に状態が悪い,248,106,5584
R04420,P02150,MC-6777-2150,ファッション,2,site_D,2026-02-23,全体的に状態が悪い,146,49,5017
R04421,P00558,MC-4935-0558,スポーツ,1,site_C,2025-11-02,ほぼ新品,178,37,17221
R04422,P00088,MC-7814-0088,ファッション,0,site_A,2025-11-07,全体的に状態が悪い,38,107,2246
R04423,P00686,MC-3617-0686,ホビー,1,site_E,2025-11-24,ほぼ新品,133,15,16306
R04424,P00658,MC-4571-0658,ファッション,2,site_C,2026-01-06,ほぼ新品,410,52,32637
R04425,P01907,MC-5427-1907,家電,1,site_E,2025-12-19,ほぼ新品,84,127,45565
R04426,P01748,MC-6182-1748,ファッション,0,site_E,2025-12-25,傷や汚れあり,49,69,3089
R04427,P01285,MC-9775-1285,家電,0,site_A,2025-11-12,全体的に状態が悪い,62,81,5231
R04428,P01284,MC-2680-1284,スポーツ,0,site_E,2025-11-24,ほぼ新品,161,128,14763
R04429,P01490,MC-7996-1490,本・音楽,1,site_A,2026-01-21,ほぼ新品,109,47,515
R04430,P00321,MC-2834-0321,ファッション,0,site_D,2026-02-10,全体的に状態が悪い,197,117,2986
