item_id,category,brand,condition,shipping,listed_at,description_len,views,price
tr_02677,ファッション,brand_16,ほぼ新品,1,2026-01-27,256.0,182,5967
tr_02678,ホビー,brand_09,新品,1,2026-04-29,22.0,48,15311
tr_02679,家電,brand_16,全体的に状態が悪い,1,2026-02-12,412.0,136,7986
tr_02680,家電,brand_09,傷や汚れあり,1,2026-03-21,477.0,87,23728
tr_02681,ファッション,brand_05,傷や汚れあり,0,2026-03-05,490.0,194,2604
tr_02682,ファッション,brand_06,傷や汚れあり,0,2026-01-05,291.0,224,2296
tr_02683,スポーツ,brand_16,傷や汚れあり,1,2026-04-07,477.0,176,6475
tr_02684,ホビー,brand_17,ほぼ新品,1,2026-02-09,,138,5257
tr_02685,家電,brand_01,傷や汚れあり,1,2026-03-31,518.0,25,26368
tr_02686,本・音楽,,全体的に状態が悪い,1,2026-04-16,489.0,52,2735
tr_02687,ファッション,brand_03,新品,1,2026-02-07,83.0,47,598100
tr_02688,スポーツ,brand_12,傷や汚れあり,1,2026-04-10,,152,8783
tr_02689,ホビー,brand_00,傷や汚れあり,0,2026-03-13,86.0,219,4718
tr_02690,家電,brand_09,傷や汚れあり,1,2026-02-07,,66,14367
tr_02691,スポーツ,brand_02,新品,1,2026-01-10,199.0,54,12448
tr_02692,ホビー,brand_09,ほぼ新品,1,2026-04-15,447.0,69,14301
tr_02693,ファッション,brand_15,ほぼ新品,1,2026-03-10,132.0,97,1781
tr_02694,家電,brand_08,新品,0,2026-01-10,511.0,44,24279
tr_02695,家電,brand_00,全体的に状態が悪い,1,2026-03-14,366.0,48,14973
tr_02696,ホビー,brand_19,ほぼ新品,1,2026-03-23,41.0,312,6462
tr_02697,家電,brand_12,ほぼ新品,1,2026-02-13,374.0,60,13190
tr_02698,家電,brand_07,傷や汚れあり,1,2026-03-22,598.0,22,16170
tr_02699,ファッション,brand_06,傷や汚れあり,1,2026-03-15,360.0,43,5376
tr_02700,家電,brand_10,新品,1,2026-03-04,135.0,108,32050
tr_02701,ファッション,brand_01,ほぼ新品,1,2026-03-02,550.0,76,8396
tr_02702,ファッション,brand_03,新品,0,2026-03-06,460.0,51,13128
tr_02703,スポーツ,brand_08,ほぼ新品,1,2026-03-14,69.0,57,14524
tr_02704,家電,brand_07,傷や汚れあり,0,2026-01-26,551.0,53,20253
tr_02705,ファッション,brand_17,ほぼ新品,0,2026-04-16,410.0,223,3169
tr_02706,ファッション,brand_07,全体的に状態が悪い,1,2026-03-07,101.0,116,3690
tr_02707,家電,brand_15,全体的に状態が悪い,1,2026-04-14,192.0,396,7336
tr_02708,スポーツ,brand_14,ほぼ新品,1,2026-02-15,290.0,120,5662
tr_02709,スポーツ,brand_19,ほぼ新品,0,2026-01-15,419.0,234,6849
tr_02710,スポーツ,brand_05,ほぼ新品,0,2026-01-01,131.0,54,8288
tr_02711,本・音楽,,新品,0,2026-01-18,516.0,33,3134
tr_02712,本・音楽,brand_18,傷や汚れあり,0,2026-01-04,220.0,75,1420
tr_02713,ホビー,brand_12,新品,0,2026-04-30,458.0,44,11677
tr_02714,ファッション,brand_12,新品,0,2026-03-03,211.0,306,5156
tr_02715,家電,brand_03,全体的に状態が悪い,1,2026-04-08,179.0,81,15962
tr_02716,ファッション,brand_08,ほぼ新品,0,2026-02-10,385.0,59,8036
tr_02717,ホビー,brand_11,ほぼ新品,0,2026-03-30,556.0,106,9632
tr_02718,ファッション,brand_13,新品,0,2026-03-24,572.0,87,13316
tr_02719,スポーツ,brand_14,傷や汚れあり,0,2026-03-08,97.0,84,4557
tr_02720,ホビー,brand_07,傷や汚れあり,1,2026-04-15,246.0,12,7431
tr_02721,スポーツ,brand_15,ほぼ新品,1,2026-04-29,264.0,110,8462
tr_02722,ファッション,brand_00,傷や汚れあり,1,2026-04-15,26.0,72,6510
tr_02723,ファッション,brand_12,全体的に状態が悪い,0,2026-01-16,502.0,91,4746
tr_02724,スポーツ,brand_14,ほぼ新品,1,2026-04-09,269.0,134,17348
tr_02725,スポーツ,brand_02,新品,0,2026-01-07,391.0,47,19244
tr_02726,家電,brand_00,ほぼ新品,0,2026-03-02,567.0,120,32124
tr_02727,家電,brand_11,全体的に状態が悪い,1,2026-02-15,537.0,208,13219
tr_02728,家電,brand_19,全体的に状態が悪い,0,2026-04-24,184.0,79,8529
tr_02729,家電,brand_10,ほぼ新品,0,2026-02-01,220.0,80,31920
tr_02730,ホビー,brand_17,傷や汚れあり,0,2026-01-05,144.0,11,3017
tr_02731,ファッション,brand_10,傷や汚れあり,1,2026-02-03,426.0,73,5673
tr_02732,ファッション,,傷や汚れあり,0,2026-01-10,83.0,91,4447
tr_02733,本・音楽,,ほぼ新品,0,2026-03-07,139.0,128,734
tr_02734,ホビー,brand_04,傷や汚れあり,1,2026-01-25,473.0,39,9510
tr_02735,ホビー,brand_19,新品,0,2026-04-16,507.0,22,6846
tr_02736,ホビー,brand_11,傷や汚れあり,0,2026-04-30,120.0,187,2599
tr_02737,ファッション,brand_18,傷や汚れあり,0,2026-04-29,580.0,182,4756
tr_02738,スポーツ,brand_18,傷や汚れあり,0,2026-03-26,551.0,49,5292
tr_02739,家電,brand_03,ほぼ新品,1,2026-03-03,359.0,55,25446
tr_02740,ファッション,brand_13,新品,0,2026-03-04,169.0,82,6636
tr_02741,ホビー,brand_02,傷や汚れあり,1,2026-03-07,54.0,93,4285
tr_02742,家電,brand_18,傷や汚れあり,1,2026-02-02,383.0,63,20618
tr_02743,ファッション,brand_09,全体的に状態が悪い,0,2026-01-13,323.0,111,1503
tr_02744,スポーツ,,ほぼ新品,1,2026-03-14,436.0,119,6226
tr_02745,スポーツ,brand_04,ほぼ新品,1,2026-04-30,440.0,72,9885
tr_02746,家電,brand_16,傷や汚れあり,1,2026-01-17,314.0,94,10508
tr_02747,家電,brand_04,傷や汚れあり,1,2026-02-13,,58,18475
tr_02748,ホビー,brand_19,傷や汚れあり,1,2026-03-10,357.0,41,5717
tr_02749,ファッション,brand_06,全体的に状態が悪い,0,2026-03-12,408.0,186,2572
tr_02750,ホビー,brand_16,傷や汚れあり,1,2026-01-25,139.0,125,4543
tr_02751,ホビー,brand_09,傷や汚れあり,0,2026-01-31,341.0,128,7016
tr_02752,ホビー,brand_13,傷や汚れあり,1,2026-04-07,335.0,173,4753
tr_02753,ホビー,brand_12,傷や汚れあり,0,2026-01-17,581.0,135,3352
tr_02754,家電,brand_18,ほぼ新品,1,2026-04-04,276.0,20,52560
tr_02755,家電,brand_01,傷や汚れあり,1,2026-02-15,468.0,58,19922
tr_02756,ファッション,brand_06,全体的に状態が悪い,0,2026-02-06,121.0,190,2647
tr_02757,本・音楽,brand_04,ほぼ新品,1,2026-03-05,482.0,217,1677
tr_02758,ファッション,brand_02,新品,1,2026-03-24,332.0,30,11809
tr_02759,ファッション,brand_16,傷や汚れあり,1,2026-02-06,423.0,220,7381
tr_02760,ファッション,brand_14,傷や汚れあり,1,2026-03-26,430.0,202,3381
tr_02761,家電,brand_12,ほぼ新品,0,2026-04-10,497.0,127,16193
tr_02762,本・音楽,,ほぼ新品,1,2026-02-07,415.0,138,2184
tr_02763,本・音楽,brand_03,ほぼ新品,0,2026-02-17,108.0,414,2121
tr_02764,ファッション,brand_09,新品,1,2026-03-09,215.0,59,8212
tr_02765,スポーツ,brand_12,新品,1,2026-04-12,413.0,90,24293
tr_02766,ファッション,brand_15,傷や汚れあり,0,2026-03-10,481.0,19,3270
tr_02767,家電,brand_17,ほぼ新品,0,2026-01-15,460.0,52,47605
tr_02768,ファッション,brand_01,全体的に状態が悪い,1,2026-04-01,177.0,33,1872
tr_02769,ホビー,brand_06,傷や汚れあり,0,2026-04-03,485.0,116,4936
tr_02770,スポーツ,brand_07,全体的に状態が悪い,1,2026-04-12,239.0,107,10228
tr_02771,スポーツ,brand_09,新品,0,2026-03-15,481.0,19,29983
tr_02772,家電,brand_03,ほぼ新品,1,2026-02-20,238.0,42,21527
tr_02773,本・音楽,,ほぼ新品,1,2026-03-31,537.0,56,2266
tr_02774,家電,brand_15,ほぼ新品,1,2026-03-12,504.0,6,113757
tr_02775,ファッション,brand_18,ほぼ新品,0,2026-02-22,75.0,14,5247
tr_02776,ファッション,brand_14,傷や汚れあり,1,2026-02-12,,77,5079
tr_02777,ファッション,brand_00,ほぼ新品,1,2026-04-14,124.0,38,5445
tr_02778,スポーツ,brand_08,新品,0,2026-01-23,558.0,74,13811
tr_02779,スポーツ,brand_12,新品,1,2026-04-12,413.0,90,24293
tr_02780,家電,brand_17,ほぼ新品,0,2026-03-16,581.0,143,10689
tr_02781,家電,brand_09,新品,0,2026-04-30,110.0,106,26314
tr_02782,ホビー,brand_16,傷や汚れあり,0,2026-03-30,530.0,90,3175
tr_02783,ホビー,brand_19,ほぼ新品,1,2026-01-26,414.0,67,20520
tr_02784,スポーツ,,傷や汚れあり,1,2026-04-19,27.0,156,10260
tr_02785,家電,brand_19,傷や汚れあり,0,2026-01-30,221.0,195,11735
tr_02786,家電,brand_02,傷や汚れあり,1,2026-02-09,219.0,44,41409
tr_02787,家電,brand_08,新品,0,2026-01-28,54.0,43,39088
tr_02788,ファッション,brand_05,ほぼ新品,1,2026-01-09,579.0,125,6770
tr_02789,ファッション,brand_06,傷や汚れあり,1,2026-02-09,525.0,110,4358
tr_02790,本・音楽,,ほぼ新品,1,2026-02-22,242.0,40,2848
tr_02791,スポーツ,brand_18,新品,0,2026-02-22,44.0,45,5389
tr_02792,家電,brand_06,全体的に状態が悪い,1,2026-01-30,60.0,194,11328
tr_02793,家電,brand_17,ほぼ新品,0,2026-03-21,56.0,140,20396
tr_02794,本・音楽,brand_04,ほぼ新品,1,2026-03-28,237.0,206,957
tr_02795,本・音楽,brand_14,ほぼ新品,1,2026-01-10,171.0,92,1892
tr_02796,家電,brand_03,傷や汚れあり,1,2026-04-15,289.0,43,10341
tr_02797,ホビー,brand_13,ほぼ新品,1,2026-02-05,385.0,91,14506
tr_02798,スポーツ,brand_18,傷や汚れあり,1,2026-02-13,155.0,101,12760
tr_02799,家電,brand_10,傷や汚れあり,0,2026-03-04,271.0,47,29935
tr_02800,ファッション,brand_02,ほぼ新品,0,2026-01-19,95.0,287,4419
tr_02801,ホビー,brand_05,傷や汚れあり,1,2026-04-20,,56,4481
tr_02802,ファッション,,傷や汚れあり,0,2026-03-24,383.0,330,4451
tr_02803,スポーツ,brand_19,ほぼ新品,0,2026-01-19,176.0,77,8243
tr_02804,本・音楽,brand_19,ほぼ新品,1,2026-03-03,524.0,14,4070
tr_02805,ホビー,brand_14,傷や汚れあり,0,2026-02-24,35.0,24,5904
tr_02806,家電,brand_02,傷や汚れあり,1,2026-03-13,92.0,242,17442
tr_02807,家電,brand_11,ほぼ新品,0,2026-01-30,499.0,52,10760
tr_02808,ファッション,brand_06,ほぼ新品,0,2026-03-16,20.0,147,3312
tr_02809,ファッション,,ほぼ新品,1,2026-03-31,585.0,51,5299
tr_02810,スポーツ,brand_12,全体的に状態が悪い,1,2026-01-04,105.0,185,3341
tr_02811,家電,brand_12,傷や汚れあり,0,2026-01-10,337.0,27,15781
tr_02812,ファッション,brand_08,全体的に状態が悪い,0,2026-03-15,543.0,176,3243
tr_02813,家電,brand_11,新品,1,2026-03-18,135.0,51,37840
tr_02814,家電,brand_08,ほぼ新品,1,2026-04-20,192.0,65,23339
tr_02815,ファッション,brand_01,全体的に状態が悪い,1,2026-04-25,331.0,212,1886
tr_02816,家電,brand_00,傷や汚れあり,1,2026-02-08,556.0,87,17706
tr_02817,家電,brand_14,傷や汚れあり,1,2026-02-08,242.0,38,6575
tr_02818,ホビー,brand_16,傷や汚れあり,1,2026-03-09,567.0,50,5084
tr_02819,本・音楽,,ほぼ新品,1,2026-03-14,30.0,289,1229
tr_02820,ファッション,brand_19,傷や汚れあり,0,2026-04-27,243.0,100,4111
tr_02821,家電,brand_15,ほぼ新品,0,2026-03-02,366.0,43,12243
tr_02822,本・音楽,,全体的に状態が悪い,1,2026-04-18,41.0,2,772
tr_02823,本・音楽,,傷や汚れあり,1,2026-01-09,229.0,115,1058
tr_02824,本・音楽,,ほぼ新品,0,2026-01-09,193.0,147,3007
tr_02825,スポーツ,brand_04,ほぼ新品,0,2026-02-08,556.0,62,12796
tr_02826,ホビー,brand_08,新品,1,2026-03-31,29.0,22,17284
tr_02827,ファッション,brand_17,傷や汚れあり,1,2026-02-20,532.0,294,6527
tr_02828,スポーツ,brand_01,傷や汚れあり,0,2026-01-24,109.0,89,3794
tr_02829,本・音楽,,ほぼ新品,1,2026-04-21,212.0,201,1530
tr_02830,ホビー,brand_18,新品,1,2026-02-16,427.0,62,11437
tr_02831,ファッション,brand_01,ほぼ新品,0,2026-02-26,485.0,110,9369
tr_02832,家電,brand_11,ほぼ新品,0,2026-01-11,416.0,146,24013
tr_02833,ホビー,brand_19,ほぼ新品,1,2026-01-10,265.0,47,11211
tr_02834,ホビー,brand_02,全体的に状態が悪い,0,2026-02-17,246.0,104,8889
tr_02835,スポーツ,brand_06,新品,0,2026-04-10,373.0,86,7949
tr_02836,本・音楽,brand_01,ほぼ新品,1,2026-04-29,536.0,33,4668
tr_02837,ファッション,brand_14,全体的に状態が悪い,1,2026-03-06,75.0,165,4183
tr_02838,家電,brand_01,全体的に状態が悪い,1,2026-01-20,509.0,9,6915
tr_02839,ファッション,brand_16,ほぼ新品,1,2026-01-16,510.0,176,4804
tr_02840,ファッション,brand_09,新品,0,2026-01-07,348.0,250,5319
tr_02841,本・音楽,,ほぼ新品,0,2026-02-04,,101,1756
tr_02842,ホビー,brand_12,新品,0,2026-03-30,77.0,166,9024
tr_02843,スポーツ,brand_10,傷や汚れあり,1,2026-03-17,383.0,143,6988
tr_02844,スポーツ,brand_12,傷や汚れあり,1,2026-01-05,35.0,167,4666
tr_02845,ホビー,brand_04,傷や汚れあり,0,2026-04-25,241.0,238,5995
tr_02846,ファッション,brand_08,全体的に状態が悪い,1,2026-02-14,495.0,123,3239
tr_02847,ファッション,brand_18,ほぼ新品,1,2026-03-03,48.0,140,6956
tr_02848,ホビー,brand_02,全体的に状態が悪い,0,2026-01-02,446.0,51,3948
tr_02849,ファッション,brand_08,全体的に状態が悪い,1,2026-01-03,246.0,29,3898
tr_02850,ファッション,brand_13,傷や汚れあり,0,2026-01-12,203.0,230,3056
tr_02851,本・音楽,brand_16,全体的に状態が悪い,1,2026-01-28,288.0,107,1562
tr_02852,ホビー,brand_12,傷や汚れあり,0,2026-03-31,306.0,119,4913
tr_02853,ホビー,brand_18,新品,0,2026-01-28,,185,6431
tr_02854,家電,brand_17,傷や汚れあり,1,2026-03-15,594.0,8,28120
tr_02855,ホビー,brand_03,ほぼ新品,0,2026-01-24,,140,7529
tr_02856,家電,brand_15,ほぼ新品,1,2026-02-24,413.0,90,22089
tr_02857,ファッション,brand_06,ほぼ新品,1,2026-03-27,368.0,82,2308
tr_02858,ホビー,brand_15,傷や汚れあり,0,2026-01-29,584.0,54,4391
tr_02859,ファッション,brand_11,新品,0,2026-04-05,407.0,32,6150
tr_02860,ホビー,brand_06,全体的に状態が悪い,0,2026-01-15,196.0,159,4291
tr_02861,家電,,傷や汚れあり,0,2026-04-06,577.0,9,2352500
tr_02862,ファッション,brand_12,傷や汚れあり,1,2026-04-03,245.0,129,3066
tr_02863,家電,brand_08,ほぼ新品,1,2026-03-17,508.0,38,47126
tr_02864,家電,brand_08,傷や汚れあり,1,2026-03-16,586.0,24,25028
tr_02865,スポーツ,brand_17,全体的に状態が悪い,0,2026-01-17,360.0,28,7683
tr_02866,ファッション,brand_14,全体的に状態が悪い,1,2026-04-15,238.0,91,3207
tr_02867,本・音楽,,新品,0,2026-01-10,275.0,62,2344
tr_02868,ホビー,,全体的に状態が悪い,0,2026-03-09,29.0,264,9302
tr_02869,本・音楽,,全体的に状態が悪い,0,2026-04-07,548.0,43,613
tr_02870,家電,brand_03,ほぼ新品,1,2026-04-13,75.0,76,36719
tr_02871,ホビー,brand_13,新品,0,2026-02-26,477.0,24,12718
tr_02872,家電,brand_14,ほぼ新品,1,2026-03-30,508.0,64,13306
tr_02873,ファッション,brand_18,傷や汚れあり,1,2026-03-16,463.0,198,4740
tr_02874,ホビー,brand_02,ほぼ新品,1,2026-04-18,151.0,73,4142
tr_02875,ファッション,brand_06,全体的に状態が悪い,0,2026-04-01,96.0,131,3067
tr_02876,本・音楽,brand_00,ほぼ新品,0,2026-02-12,59.0,43,1113
tr_02877,スポーツ,brand_16,傷や汚れあり,1,2026-01-27,234.0,119,7612
tr_02878,家電,brand_09,傷や汚れあり,1,2026-04-01,121.0,114,13243
tr_02879,家電,brand_13,ほぼ新品,1,2026-02-18,245.0,38,39477
tr_02880,ホビー,brand_00,ほぼ新品,0,2026-02-21,392.0,111,8888
tr_02881,ホビー,brand_02,ほぼ新品,0,2026-02-21,280.0,20,8797
tr_02882,ファッション,brand_06,新品,0,2026-01-23,22.0,87,5851
tr_02883,ファッション,brand_13,傷や汚れあり,1,2026-03-10,521.0,105,4420
tr_02884,ファッション,brand_05,ほぼ新品,1,2026-01-06,581.0,53,4086
tr_02885,ファッション,brand_11,ほぼ新品,1,2026-01-18,389.0,74,14947
tr_02886,ファッション,brand_17,新品,1,2026-02-14,234.0,291,12056
tr_02887,家電,brand_12,新品,1,2026-04-10,232.0,74,20873
tr_02888,ホビー,brand_13,傷や汚れあり,1,2026-04-14,593.0,73,5339
tr_02889,ホビー,brand_19,傷や汚れあり,0,2026-02-17,,11,4089
tr_02890,本・音楽,brand_05,全体的に状態が悪い,1,2026-01-23,437.0,40,2309
tr_02891,本・音楽,,傷や汚れあり,1,2026-02-03,343.0,24,1140
tr_02892,家電,brand_17,ほぼ新品,1,2026-01-11,173.0,214,10814
tr_02893,スポーツ,brand_17,ほぼ新品,0,2026-03-24,438.0,231,8014
tr_02894,家電,brand_14,ほぼ新品,0,2026-01-10,415.0,91,25477
tr_02895,ファッション,brand_19,傷や汚れあり,1,2026-02-17,406.0,96,5507
tr_02896,スポーツ,brand_15,新品,0,2026-04-17,384.0,36,37367
tr_02897,スポーツ,brand_05,ほぼ新品,1,2026-01-23,370.0,78,10636
tr_02898,家電,brand_08,傷や汚れあり,1,2026-04-24,282.0,163,13103
tr_02899,本・音楽,brand_00,ほぼ新品,0,2026-01-14,415.0,104,2664
tr_02900,ホビー,,ほぼ新品,0,2026-01-10,544.0,61,5659
tr_02901,ファッション,brand_12,全体的に状態が悪い,1,2026-01-01,123.0,48,3623
tr_02902,ホビー,brand_01,ほぼ新品,1,2026-01-15,143.0,17,4604
tr_02903,家電,brand_16,ほぼ新品,0,2026-02-20,513.0,65,15033
tr_02904,スポーツ,brand_11,ほぼ新品,1,2026-04-13,137.0,152,8713
tr_02905,家電,brand_01,ほぼ新品,1,2026-01-20,55.0,24,18827
tr_02906,スポーツ,brand_08,ほぼ新品,1,2026-03-30,110.0,52,6869
tr_02907,ファッション,brand_14,ほぼ新品,1,2026-04-21,595.0,78,10844
tr_02908,本・音楽,,ほぼ新品,0,2026-01-19,383.0,281,1797
tr_02909,ファッション,brand_03,新品,1,2026-03-15,85.0,151,8773
tr_02910,家電,brand_07,傷や汚れあり,1,2026-03-04,323.0,38,22722
tr_02911,スポーツ,brand_08,ほぼ新品,0,2026-04-29,57.0,58,4907
tr_02912,家電,brand_18,ほぼ新品,0,2026-01-16,526.0,127,17980
tr_02913,ファッション,brand_17,ほぼ新品,0,2026-03-27,,83,6808
tr_02914,ファッション,brand_16,ほぼ新品,1,2026-03-21,162.0,196,2667
tr_02915,家電,brand_14,傷や汚れあり,0,2026-03-29,173.0,55,14794
tr_02916,ファッション,brand_16,全体的に状態が悪い,1,2026-01-21,423.0,100,3255
tr_02917,本・音楽,,傷や汚れあり,1,2026-03-25,539.0,431,1047
tr_02918,ホビー,brand_07,傷や汚れあり,0,2026-01-24,541.0,127,5546
tr_02919,スポーツ,brand_15,全体的に状態が悪い,1,2026-03-06,431.0,35,8262
tr_02920,ファッション,brand_11,ほぼ新品,0,2026-02-17,520.0,202,7581
tr_02921,家電,,全体的に状態が悪い,1,2026-02-15,96.0,125,22022
tr_02922,スポーツ,brand_03,ほぼ新品,1,2026-03-09,530.0,24,10372
tr_02923,ホビー,brand_04,全体的に状態が悪い,1,2026-03-25,112.0,98,5344
tr_02924,スポーツ,brand_02,全体的に状態が悪い,1,2026-03-21,523.0,117,6857
tr_02925,ファッション,brand_00,新品,0,2026-01-15,242.0,123,11314
tr_02926,ファッション,brand_12,ほぼ新品,0,2026-04-25,498.0,45,12802
tr_02927,家電,brand_19,新品,1,2026-01-15,371.0,126,39014
tr_02928,ホビー,brand_19,新品,1,2026-02-23,518.0,228,11343
tr_02929,スポーツ,brand_01,傷や汚れあり,1,2026-01-25,351.0,18,10591
tr_02930,ファッション,,新品,0,2026-02-07,406.0,81,18374
tr_02931,スポーツ,brand_10,傷や汚れあり,1,2026-04-01,494.0,51,9820
tr_02932,ホビー,brand_01,ほぼ新品,1,2026-01-30,123.0,120,11972
tr_02933,ホビー,brand_19,全体的に状態が悪い,1,2026-02-05,28.0,70,6406
tr_02934,ファッション,brand_14,傷や汚れあり,0,2026-01-01,305.0,122,5908
tr_02935,スポーツ,brand_10,傷や汚れあり,0,2026-03-08,65.0,118,6937
tr_02936,家電,brand_19,ほぼ新品,1,2026-03-08,502.0,24,16666
tr_02937,スポーツ,brand_07,傷や汚れあり,1,2026-02-21,331.0,103,11133
tr_02938,スポーツ,brand_17,傷や汚れあり,0,2026-04-27,222.0,12,5298
tr_02939,ホビー,brand_07,ほぼ新品,0,2026-03-10,91.0,130,5822
tr_02940,ホビー,brand_07,傷や汚れあり,1,2026-04-17,327.0,138,4081
tr_02941,ファッション,brand_10,ほぼ新品,1,2026-02-05,192.0,41,6815
tr_02942,ホビー,brand_08,新品,1,2026-04-10,49.0,110,6640
tr_02943,ファッション,brand_12,全体的に状態が悪い,0,2026-04-10,561.0,66,4856
tr_02944,スポーツ,brand_13,全体的に状態が悪い,1,2026-02-20,174.0,19,13705
tr_02945,本・音楽,brand_06,傷や汚れあり,1,2026-03-13,422.0,469,1451
tr_02946,ファッション,brand_01,傷や汚れあり,0,2026-01-30,49.0,195,1877
tr_02947,スポーツ,brand_14,ほぼ新品,0,2026-04-05,,33,7616
tr_02948,本・音楽,,新品,1,2026-04-20,40.0,155,2577
tr_02949,ファッション,brand_03,傷や汚れあり,0,2026-04-22,342.0,172,3213
tr_02950,本・音楽,brand_12,新品,1,2026-03-05,181.0,174,2455
tr_02951,家電,brand_14,傷や汚れあり,1,2026-01-07,595.0,65,18549
