listing_id,title,description,price,category
L03843,【最終値下げ】値下げ交渉可 写真集 ほぼ新品,トレカです。ほぼ新品。32100 円。限定版。,32100,ホビー
L03890,ヴィンテージ バッグ ほぼ新品✨,<br>バッグです。ほぼ新品。¥１４１００。即決。&amp;,14100,ファッション
L01437,《まとめ買い歓迎》美品 ギター 美品,画材です。美品。¥11700。値下げ交渉可。,11700,ホビー
L02109,◆匿名配送◆値下げ交渉可   中古品   状態良好,状態良好な状態でお譲りします。お値段は5900 円になります。厚底ですので気になる方はご検討ください。,5900,ファッション
L01305,【送料無料】ﾘﾓｺﾝ付 掃除機 状態良好,&nbsp;状態良好な状態でお譲りします。お値段は34000 円になります。TVですので気になる方はご検討ください。<br>,34000,家電
L00459,自宅保管 付属品あり 状態良好,状態良好な状態でお譲りします。お値段は¥3000になります。限定版ですので気になる方はご検討ください。,3000,ホビー
L00760,※返品不可軽量 本体のみ 状態良好,状態良好な状態でお譲りします。お値段は１１００ 円になります。初回特典ですので気になる方はご検討ください。,1100,ホビー
L01153,※返品不可ﾘﾓｺﾝ付   ｴｱｺﾝ   ほぼ新品💯🔥🎁,"ほぼ新品な状態でお譲りします。お値段は35,700円になります。静音ですので気になる方はご検討ください。",35700,家電
L01593,※返品不可厚底 ﾌﾞｰﾂ 美品⭐✨🔥,シャツです。美品。23200 円。Mサイズ。,23200,ファッション
L00064,【最終値下げ】省エネ 掃除機 ほぼ新品,<br>掃除機です。ほぼ新品。¥３２７００。自宅保管。<br>,32700,家電
L00543,《まとめ買い歓迎》自宅保管 自転車 状態良好✨✨🎁,<b>状態良好な状態でお譲りします。お値段は８８００ 円になります。取説付ですので気になる方はご検討ください。&amp;,8800,スポーツ
L02277,自宅保管 ギター 難あり,難ありな状態でお譲りします。お値段は32200 円になります。箱ありですので気になる方はご検討ください。,32200,ホビー
L04689,★即日発送★帯付き 訳あり品 傷あり,傷ありな状態でお譲りします。お値段は¥7900になります。サイン入りですので気になる方はご検討ください。,7900,本・音楽
L02357,【送料無料】トレーニング スパイク 傷あり⭐🎁✨,<b>ダンベルです。傷あり。5000 円。即決。</b>,5000,スポーツ
L03993,!!値下げしました!!対象年齢3歳 哺乳瓶 傷あり,<br>チャイルドシートです。傷あり。¥33800。軽量。&amp;,33800,ベビー・キッズ
L02031,※返品不可４Ｋ   ｴｱｺﾝ   傷あり,傷ありな状態でお譲りします。お値段は¥２０４００になります。値下げ交渉可ですので気になる方はご検討ください。,20400,家電
L02653,!!値下げしました!!取説付 中古品 used,<b>usedな状態でお譲りします。お値段は30800 円になります。自宅保管ですので気になる方はご検討ください。<br>,30800,家電
L00278,即決   本体のみ   難あり✨,"難ありな状態でお譲りします。お値段は27,200円になります。値下げ交渉可ですので気になる方はご検討ください。",27200,ファッション
L01952,美品 ﾗﾝﾆﾝｸﾞｼｭｰｽﾞ 難あり✨✨✨,難ありな状態でお譲りします。お値段は39700 円になります。硬式ですので気になる方はご検討ください。,39700,スポーツ
L04663,※返品不可節電 詰め合わせ 傷あり,"傷ありな状態でお譲りします。お値段は12,100円になります。節電ですので気になる方はご検討ください。",12100,家電
L03032,◆匿名配送◆対象年齢３歳 一式 傷あり⭐,傷ありな状態でお譲りします。お値段は３２３００ｙｅｎになります。自宅保管ですので気になる方はご検討ください。,32300,ベビー・キッズ
L01973,★即日発送★省エネ   本体のみ   美品,美品な状態でお譲りします。お値段は¥12100になります。TVですので気になる方はご検討ください。,12100,家電
L01966,◆匿名配送◆即決 電子ﾚﾝｼﾞ 状態良好,電子レンジです。状態良好。8900 円。取説付。,8900,家電
L03082,サイン入り ジャンク品 難あり,"難ありな状態でお譲りします。お値段は12,800円になります。即決ですので気になる方はご検討ください。",12800,本・音楽
L02689,取説付 本体のみ ほぼ新品,<b>ほぼ新品な状態でお譲りします。お値段は¥４４００になります。自宅保管ですので気になる方はご検討ください。<br>,4400,ホビー
L01999,軽量   セット   美品,<br>美品な状態でお譲りします。お値段は32400 円になります。軽量ですので気になる方はご検討ください。&amp;,32400,スポーツ
L03962,【最終値下げ】動作確認済 ウェア ほぼ新品,<br>スパイクです。ほぼ新品。13400yen。軽量。&amp;,13400,スポーツ
L02013,インバーター   冷蔵庫   ｕｓｅｄ,&nbsp;ｕｓｅｄな状態でお譲りします。お値段は¥２８６００になります。即決ですので気になる方はご検討ください。</b>,28600,家電
L00613,軽量 バッグ 傷あり,シャツです。傷あり。28200 円。古着。,28200,ファッション
L04294,!!値下げしました!!Mｻｲｽﾞ   ｺｰﾄ   傷あり,傷ありな状態でお譲りします。お値段は21400 円になります。美品ですので気になる方はご検討ください。,21400,ファッション
L00851,喫煙者なし   シューズ   傷あり⭐🎁,&nbsp;ダンベルです。傷あり。16500yen。トレーニング。&amp;,16500,スポーツ
L04209,【最終値下げ】古着 ｼｬﾂ ほぼ新品,バッグです。ほぼ新品。¥27300。Mサイズ。,27300,ファッション
L03174,【送料無料】軽量   まとめ売り   used,usedな状態でお譲りします。お値段は32600 円になります。取説付ですので気になる方はご検討ください。,32600,家電
L03809,自宅保管 楽譜 難あり,"<b>難ありな状態でお譲りします。お値段は３４,５００円になります。動作確認済ですので気になる方はご検討ください。<br>",34500,本・音楽
L03558,省エネ ドライヤー used,ドライヤーです。used。17300yen。インバーター。,17300,家電
L00945,Ｍサイズ バッグ 難あり,難ありな状態でお譲りします。お値段は２８６００ 円になります。厚底ですので気になる方はご検討ください。,28600,ファッション
L01626,静音 中古品 傷あり,<b>傷ありな状態でお譲りします。お値段は14100yenになります。4Kですので気になる方はご検討ください。</b>,14100,家電
L03769,【最終値下げ】サイン入り 中古品 美品,美品な状態でお譲りします。お値段は6900yenになります。全巻ですので気になる方はご検討ください。,6900,本・音楽
L04491,!!値下げしました!!対象年齢3歳   絵本   ほぼ新品🎁💯⭐,抱っこ紐です。ほぼ新品。39500yen。対象年齢3歳。,39500,ベビー・キッズ
L04103,限定版 パズル 美品,<b>ラジコンです。美品。２３５００ 円。動作確認済。<br>,23500,ホビー
L00762,【送料無料】値下げ交渉可   まとめ売り   美品🔥🔥,美品な状態でお譲りします。お値段は19600yenになります。トレーニングですので気になる方はご検討ください。,19600,スポーツ
L01026,※返品不可レディース セット 難あり,難ありな状態でお譲りします。お値段は20000yenになります。取説付ですので気になる方はご検討ください。,20000,ファッション
L02514,【最終値下げ】軽量 イヤホン 難あり,"難ありな状態でお譲りします。お値段は29,400円になります。美品ですので気になる方はご検討ください。",29400,家電
L01448,※返品不可未開封 プラモデル 傷あり,プラモデルです。傷あり。３８８００ｙｅｎ。値下げ交渉可。,38800,ホビー
L03052,《まとめ買い歓迎》対象年齢3歳 ジャンク品 ほぼ新品,<br>ほぼ新品な状態でお譲りします。お値段は¥26600になります。箱ありですので気になる方はご検討ください。</b>,26600,ベビー・キッズ
L04843,◆匿名配送◆帯付き 画集 美品✨,<br>美品な状態でお譲りします。お値段は20100yenになります。ペットなしですので気になる方はご検討ください。</b>,20100,本・音楽
L04971,未開封 ラジコン ほぼ新品🔥,&nbsp;ラジコンです。ほぼ新品。２１６００ｙｅｎ。未開封。<br>,21600,ホビー
